GT_VOIX_NAT1_MOB06_INT1|CT_08|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB06_INT1|CT_08M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB06_INT1|CT_09|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB06_INT1|CT_09M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB06_INT1|CT_10|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB06_INT1|CT_10M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB06_INT1|CT_11|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB06_INT1|CT_11M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB06_INT1|CT_12|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB06_INT1|CT_12M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB06_INT2|CT_INTRA|0|1|0.0000000000|706200|70620100
GT_VOIX_NAT1_MOB06_INT2|CT_GRAT|0|1|0.0000000000|706200|70620600
GT_VOIX_NAT1_MOB06_INT2|CT_MOBILE|0|1|0.0000000000|706200|70620500
GT_VOIX_NAT1_MOB06_INT2|CT_NAT|0|1|0.0000000000|706200|70620300
GT_VOIX_NAT1_MOB06_INT2|CT_EUR|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_EURM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_01|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_01M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_02|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_03|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_03DOM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_03DOMM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_03M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_04|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_04M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_05|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_05M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_06|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_06M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_07|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_07M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_08|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_08M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_09|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_09M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_10|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_10M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_11|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_11M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_12|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB06_INT2|CT_12M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_NAT1_MOB07_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_NAT1_MOB07_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_NAT1_MOB07_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_NAT1_MOB07_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_04|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_04M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_05|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_05M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_06|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_06M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_07|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_07M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_08|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_08M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_09|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_09M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_10|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_10M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_11|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_11M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT1|CT_12|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB07_INT1|CT_12M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB07_INT2|CT_INTRA|0|1|0.0000000000|706200|70620100
GT_VOIX_NAT1_MOB07_INT2|CT_GRAT|0|1|0.0000000000|706200|70620600
GT_VOIX_NAT1_MOB07_INT2|CT_MOBILE|0|1|0.0000000000|706200|70620500
GT_VOIX_NAT1_MOB07_INT2|CT_NAT|0|1|0.0000000000|706200|70620300
GT_VOIX_NAT1_MOB07_INT2|CT_EUR|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_EURM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_01|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_01M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_02|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_03|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_03DOM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_03DOMM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_03M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_04|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_04M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_05|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_05M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_06|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_06M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_07|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_07M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_08|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_08M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_09|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_09M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_10|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_10M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_11|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_11M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_12|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB07_INT2|CT_12M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_NAT1_MOB10_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_NAT1_MOB10_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_NAT1_MOB10_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_NAT1_MOB10_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_04|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_04M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_05|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_05M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_06|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_06M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_07|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_07M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_08|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_08M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_09|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_09M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_10|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_10M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_11|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_11M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT1|CT_12|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB10_INT1|CT_12M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB10_INT2|CT_INTRA|0|1|0.0000000000|706200|70620100
GT_VOIX_NAT1_MOB10_INT2|CT_GRAT|0|1|0.0000000000|706200|70620600
GT_VOIX_NAT1_MOB10_INT2|CT_MOBILE|0|1|0.0000000000|706200|70620500
GT_VOIX_NAT1_MOB10_INT2|CT_NAT|0|1|0.0000000000|706200|70620300
GT_VOIX_NAT1_MOB10_INT2|CT_EUR|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_EURM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_01|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_01M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_02|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_03|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_03DOM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_03DOMM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_03M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_04|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_04M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_05|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_05M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_06|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_06M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_07|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_07M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_08|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_08M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_09|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_09M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_10|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_10M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_11|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_11M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_12|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB10_INT2|CT_12M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_NAT1_MOB11_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_NAT1_MOB11_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_NAT1_MOB11_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_NAT1_MOB11_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_04|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_04M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_05|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_05M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_06|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_06M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_07|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_07M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_08|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_08M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_09|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_09M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_10|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_10M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_11|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_11M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT1|CT_12|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT1_MOB11_INT1|CT_12M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT1_MOB11_INT2|CT_INTRA|0|1|0.0000000000|706200|70620100
GT_VOIX_NAT1_MOB11_INT2|CT_GRAT|0|1|0.0000000000|706200|70620600
GT_VOIX_NAT1_MOB11_INT2|CT_MOBILE|0|1|0.0000000000|706200|70620500
GT_VOIX_NAT1_MOB11_INT2|CT_NAT|0|1|0.0000000000|706200|70620300
GT_VOIX_NAT1_MOB11_INT2|CT_EUR|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_EURM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_01|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_01M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_02|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_03|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_03DOM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_03DOMM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_03M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_04|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_04M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_05|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_05M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_06|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_06M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_07|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_07M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_08|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_08M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_09|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_09M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_10|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_10M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_11|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_11M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_12|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT1_MOB11_INT2|CT_12M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_NAT2_MOB04_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_NAT2_MOB04_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_NAT2_MOB04_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_NAT2_MOB04_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_04|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_04M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_05|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_05M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_06|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_06M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_07|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_07M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_08|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_08M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_09|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_09M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_10|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_10M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_11|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_11M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT1|CT_12|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB04_INT1|CT_12M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB04_INT2|CT_INTRA|0|1|0.0000000000|706200|70620100
GT_VOIX_NAT2_MOB04_INT2|CT_GRAT|0|1|0.0000000000|706200|70620600
GT_VOIX_NAT2_MOB04_INT2|CT_MOBILE|0|1|0.0000000000|706200|70620500
GT_VOIX_NAT2_MOB04_INT2|CT_NAT|0|1|0.0000000000|706200|70620300
GT_VOIX_NAT2_MOB04_INT2|CT_EUR|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_EURM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_01|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_01M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_02|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_03|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_03DOM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_03DOMM|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_03M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_04|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_04M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_05|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_05M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_06|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_06M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_07|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_07M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_08|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_08M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_09|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_09M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_10|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_10M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_11|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_11M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_12|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB04_INT2|CT_12M|0|1|0.0000000000|706200|70620400
GT_VOIX_NAT2_MOB07_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_NAT2_MOB07_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_NAT2_MOB07_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_NAT2_MOB07_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_NAT2_MOB07_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB07_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB07_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB07_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB07_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB07_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB07_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_NAT2_MOB07_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB07_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_NAT2_MOB07_INT1|CT_04|0|1|0.0000000000|706200|70621600
